NUTS3_addit_demolition,share_sfh_1977,share_sfh_77_90,share_sfh_90_17,share_sfh_2017__,share_mfh_1977,share_mfh_77_90,share_mfh_90_17,share_mfh_2017__,share_nres_1977,share_nres_77_90,share_nres_90_17,share_nres_2017__
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT,Share of initial area per BCAT
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.69810,0.06208,0.07995,0.33332,0.69758,0.06208,0.07994,0.33385,0.68675,0.06239,0.07978,0.34452
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.59057,0.12317,0.14990,0.24652,0.59013,0.12317,0.14989,0.24698,0.58097,0.12380,0.14959,0.25581
1.00000,0.54414,0.13007,0.19987,0.24372,0.54374,0.13007,0.19985,0.24416,0.53530,0.13073,0.19945,0.25233
1.00000,0.45172,0.17020,0.27255,0.22101,0.45139,0.17020,0.27252,0.22139,0.44438,0.17106,0.27198,0.22807
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.47262,0.16000,0.25726,0.21717,0.47227,0.16000,0.25723,0.21756,0.46494,0.16081,0.25672,0.22458
1.00000,0.41788,0.19412,0.28981,0.19518,0.41757,0.19411,0.28978,0.19553,0.41109,0.19510,0.28921,0.20160
1.00000,0.49780,0.14432,0.24227,0.18927,0.49743,0.14432,0.24224,0.18967,0.48971,0.14505,0.24176,0.19714
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.54903,0.11431,0.20986,0.23145,0.54862,0.11430,0.20984,0.23189,0.54010,0.11488,0.20943,0.24024
1.00000,0.51214,0.14147,0.22757,0.20443,0.51176,0.14146,0.22755,0.20484,0.50381,0.14218,0.22710,0.21251
1.00000,0.53311,0.11610,0.22757,0.19593,0.53271,0.11609,0.22755,0.19635,0.52444,0.11669,0.22710,0.20448
1.00000,0.57102,0.10741,0.18988,0.25199,0.57060,0.10740,0.18986,0.25244,0.56174,0.10795,0.18948,0.26113
1.00000,0.58392,0.10342,0.17810,0.21768,0.58348,0.10341,0.17808,0.21814,0.57443,0.10394,0.17773,0.22702
1.00000,0.49924,0.14732,0.23747,0.23436,0.49886,0.14731,0.23745,0.23477,0.49112,0.14806,0.23698,0.24223
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.55046,0.14034,0.18170,0.25584,0.55005,0.14034,0.18168,0.25628,0.54151,0.14105,0.18132,0.26446
1.00000,0.53647,0.12740,0.21198,0.22404,0.53607,0.12740,0.21196,0.22446,0.52775,0.12805,0.21154,0.23256
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.51119,0.14580,0.22434,0.17507,0.51081,0.14579,0.22432,0.17548,0.50288,0.14653,0.22388,0.18311
1.00000,0.55147,0.11135,0.20986,0.20965,0.55106,0.11134,0.20984,0.21009,0.54251,0.11191,0.20943,0.21849
1.00000,0.57350,0.11247,0.18170,0.16815,0.57307,0.11247,0.18168,0.16860,0.56418,0.11304,0.18132,0.17728
1.00000,0.55799,0.13303,0.17988,0.19158,0.55757,0.13302,0.17987,0.19202,0.54892,0.13370,0.17951,0.20035
1.00000,0.48875,0.16752,0.22985,0.20205,0.48838,0.16751,0.22983,0.20245,0.48080,0.16836,0.22937,0.20963
1.00000,0.52309,0.13042,0.22534,0.21330,0.52270,0.13041,0.22532,0.21372,0.51459,0.13108,0.22488,0.22161
1.00000,0.49527,0.14978,0.23984,0.18163,0.49490,0.14977,0.23982,0.18203,0.48721,0.15054,0.23935,0.18942
1.00000,0.42277,0.16850,0.30980,0.17114,0.42245,0.16849,0.30977,0.17150,0.41590,0.16935,0.30915,0.17781
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.52133,0.13795,0.21986,0.25036,0.52094,0.13795,0.21984,0.25078,0.51286,0.13865,0.21940,0.25859
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.64841,0.06306,0.13991,0.24322,0.64792,0.06306,0.13990,0.24372,0.63787,0.06338,0.13962,0.25373
1.00000,0.69361,0.06829,0.07916,0.20102,0.69309,0.06829,0.07915,0.20155,0.68233,0.06864,0.07899,0.21211
1.00000,0.67855,0.07588,0.08994,0.21914,0.67804,0.07587,0.08993,0.21966,0.66752,0.07626,0.08975,0.22997
1.00000,0.64448,0.08018,0.12737,0.24627,0.64400,0.08018,0.12736,0.24677,0.63400,0.08059,0.12710,0.25660
1.00000,0.64280,0.07122,0.13852,0.24648,0.64231,0.07122,0.13851,0.24698,0.63234,0.07158,0.13824,0.25686
1.00000,0.65086,0.08098,0.11873,0.20552,0.65037,0.08097,0.11872,0.20602,0.64028,0.08139,0.11849,0.21594
1.00000,0.67366,0.07193,0.09994,0.21652,0.67316,0.07193,0.09993,0.21704,0.66271,0.07230,0.09973,0.22732
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.61908,0.08869,0.14990,0.25744,0.61862,0.08868,0.14989,0.25792,0.60902,0.08913,0.14959,0.26737
1.00000,0.66457,0.08390,0.09895,0.22755,0.66407,0.08390,0.09894,0.22806,0.65377,0.08433,0.09874,0.23814
1.00000,0.57835,0.08869,0.19987,0.28271,0.57792,0.08868,0.19985,0.28317,0.56895,0.08913,0.19945,0.29208
1.00000,0.61376,0.10634,0.13852,0.21413,0.61330,0.10634,0.13851,0.21461,0.60378,0.10688,0.13824,0.22386
1.00000,0.51951,0.15585,0.20395,0.19907,0.51912,0.15584,0.20393,0.19949,0.51106,0.15664,0.20353,0.20715
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.56214,0.08098,0.22757,0.30549,0.56172,0.08097,0.22755,0.30594,0.55300,0.08139,0.22710,0.31469
1.00000,0.54007,0.10544,0.22985,0.30404,0.53967,0.10543,0.22983,0.30447,0.53129,0.10597,0.22937,0.31276
1.00000,0.58667,0.11646,0.16151,0.23086,0.58623,0.11645,0.16150,0.23132,0.57713,0.11704,0.16118,0.24015
1.00000,0.58858,0.09951,0.17636,0.25868,0.58814,0.09950,0.17634,0.25914,0.57901,0.10001,0.17599,0.26811
1.00000,0.62153,0.08573,0.14990,0.23015,0.62106,0.08572,0.14989,0.23063,0.61142,0.08616,0.14959,0.24013
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.00000,0.60892,0.10244,0.14842,0.24728,0.60847,0.10244,0.14840,0.24775,0.59902,0.10296,0.14811,0.25697
1.00000,0.61175,0.09755,0.14990,0.24864,0.61129,0.09755,0.14989,0.24911,0.60181,0.09805,0.14959,0.25840
1.00000,0.62040,0.10551,0.13123,0.22772,0.61994,0.10550,0.13121,0.22821,0.61031,0.10604,0.13096,0.23755
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.70300,0.48757,0.12658,0.03913,0.03173,0.48872,0.12538,0.03868,0.03223,0.48473,0.12793,0.03945,0.03290
0.75851,0.52851,0.14057,0.03556,0.03898,0.52904,0.13906,0.03510,0.04043,0.52292,0.14140,0.03567,0.04362
0.73417,0.49316,0.15171,0.03804,0.03472,0.49421,0.15024,0.03759,0.03560,0.48797,0.15261,0.03816,0.03889
0.78770,0.51998,0.15270,0.06077,0.04913,0.52091,0.15118,0.06003,0.05047,0.51410,0.15349,0.06093,0.05407
0.77100,0.52913,0.14540,0.04217,0.04288,0.52971,0.14384,0.04162,0.04441,0.52328,0.14618,0.04228,0.04784
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.81428,0.52721,0.15614,0.07555,0.05394,0.52850,0.15468,0.07467,0.05499,0.52048,0.15671,0.07562,0.06003
0.77429,0.50345,0.16036,0.05747,0.03854,0.50422,0.15871,0.05675,0.04013,0.49764,0.16114,0.05760,0.04344
0.82791,0.46997,0.22618,0.07843,0.05294,0.47161,0.22430,0.07760,0.05401,0.46326,0.22666,0.07839,0.05922
0.77150,0.52317,0.15578,0.03843,0.03612,0.52458,0.15436,0.03799,0.03657,0.51763,0.15670,0.03855,0.04062
0.79275,0.52739,0.16692,0.04336,0.04453,0.52844,0.16528,0.04283,0.04564,0.52153,0.16781,0.04347,0.04938
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.95810,0.39660,0.24465,0.26481,0.07840,0.39899,0.24323,0.26267,0.07957,0.39359,0.24683,0.26646,0.07758
0.81435,0.45180,0.18745,0.12395,0.04687,0.45334,0.18587,0.12263,0.04823,0.44572,0.18800,0.12398,0.05236
0.85268,0.53399,0.19794,0.06329,0.04890,0.53550,0.19616,0.06258,0.04987,0.52652,0.19842,0.06328,0.05590
0.81580,0.52932,0.17169,0.05896,0.04829,0.53045,0.17003,0.05826,0.04952,0.52282,0.17240,0.05905,0.05399
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
