NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2,Mio.m2
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,727.07983,495.28705,231.79280,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.19044,49.74451,44.44594,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,94.19044,49.74451,44.44594,0.00000,0.00000,0.00000,0.00000
0.00000,5.78812,0.84631,1.13590,0.86476,30.93273,4.52269,6.07026,4.62268,32.42565,4.75510,6.36742,5.39998,0.00000,94.19044,49.74451,44.44594,103.73159,54.78344,48.94815,10.88741
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,407.14243,281.08533,126.05709,0.00000,0.00000,0.00000,0.00000
-1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,117.19688,78.44165,38.75523,0.00000,0.00000,0.00000,0.00000
0.00000,11.98184,4.16532,4.41804,1.51535,13.73801,4.77568,5.06544,1.73826,13.75509,4.79587,5.07508,2.02283,0.00000,68.57492,44.49627,24.07865,73.04681,47.39795,25.64886,5.27645
0.00000,5.45354,2.22581,2.72817,0.79166,2.06792,0.84398,1.03446,0.30033,3.53246,1.44599,1.76825,0.59342,0.00000,21.33175,14.46008,6.87166,22.78599,15.44587,7.34012,1.68542
